year,hs4,mfn_adval_hs4,mfn_spec_q1_hs4,mfn_other_hs4,has_additional_duty_hs4,sector
2015,4004,0.0,0.0,0.0,0,other
2015,4005,0.0,0.0,0.0,0,other
2015,4006,0.018666666666666668,0.0,0.0,0,other
2015,4007,0.0,0.0,0.0,0,other
2015,4008,0.017444444444444443,0.0,0.0,0,other
2015,4009,0.025,0.0,0.0,0,other
2015,4010,0.04271428571428572,0.0,0.0,0,other
2015,4011,0.020555555555555556,0.0,0.0,0,other
2015,4012,0.01616666666666667,0.0,0.0,0,other
2015,4013,0.0185,0.0,0.0,0,other
2015,4014,0.014,0.0,0.0,0,other
2015,4015,0.042,0.0,0.0,0,other
2015,4016,0.026250000000000002,0.0,0.0,0,other
2015,4017,0.027,0.0,0.0,0,other
2015,4101,0.02463157894736842,0.0,0.0,0,other
2015,4102,0.005714285714285714,0.0,0.0,0,other
2015,4103,0.018000000000000002,0.0,0.0,0,other
2015,4104,0.0262,0.0,0.0,0,other
2015,4105,0.02,0.0,0.0,0,other
2015,4106,0.029333333333333336,0.0,0.0,0,other
2015,4107,0.0301025641025641,0.0,0.0,0,other
2015,4112,0.02,0.0,0.0,0,other
2015,4113,0.02042857142857143,0.0,0.0,0,other
2015,4114,0.02675,0.0,0.0,0,other
2015,4115,0.0,0.0,0.0,0,other
2015,4201,0.026000000000000002,0.0,0.0,0,other
2015,4202,0.09252083333333333,0.0025208333333333333,0.0,0,other
2015,4203,0.07452631578947369,0.0,0.0,0,other
2015,4205,0.016,0.0,0.0,0,other
2015,4206,0.02466666666666667,0.0,0.0,0,other
2015,4301,0.008499999999999999,0.0,0.0,0,other
2015,4302,0.02841666666666667,0.0,0.0,0,other
2015,4303,0.02,0.0,0.0,0,other
2015,4304,0.065,0.0,0.0,0,other
2015,4401,0.0,0.0,0.0,0,other
2015,4402,0.0,0.0,0.0,0,other
2015,4403,0.0,0.0,0.0,0,other
2015,4404,0.0,0.0,0.0,0,other
2015,4405,0.032,0.0,0.0,0,other
2015,4406,0.0,0.0,0.0,0,other
2015,4407,0.0,0.0,0.0,0,other
2015,4408,0.0,0.0,0.0,0,other
2015,4409,0.010210526315789474,0.0,0.0,0,other
2015,4410,0.0,0.0,0.0,0,other
2015,4411,0.011040000000000001,0.0030399999999999997,0.0,0,other
2015,4412,0.041833333333333333,0.0,0.0,0,other
2015,4413,0.037,0.0,0.0,0,other
2015,4414,0.039,0.0,0.0,0,other
2015,4415,0.0428,0.0,0.0,0,other
2015,4416,0.010666666666666666,0.0,0.0,0,other
2015,4417,0.01275,0.0,0.0,0,other
2015,4418,0.029866666666666666,0.0,0.0,0,other
2015,4419,0.042499999999999996,0.0,0.0,0,other
2015,4420,0.0214,0.0,0.0,0,other
2015,4421,0.024733333333333333,0.004333333333333333,0.0,0,other
2015,4501,0.0,0.0,0.0,0,other
2015,4502,0.0,0.0,0.0,0,other
2015,4503,0.02,0.0,0.0,0,other
2015,4504,0.0,0.0,0.0,0,other
2015,4601,0.0363,0.0,0.0,0,other
2015,4602,0.05078571428571428,0.0,0.0,0,other
2015,4701,0.0,0.0,0.0,0,other
2015,4702,0.0,0.0,0.0,0,other
2015,4703,0.0,0.0,0.0,0,other
2015,4704,0.0,0.0,0.0,0,other
2015,4705,0.0,0.0,0.0,0,other
2015,4706,0.0,0.0,0.0,0,other
2015,4707,0.0,0.0,0.0,0,other
2015,4801,0.0,0.0,0.0,0,other
2015,4802,0.0,0.0,0.0,0,other
2015,4803,0.0,0.0,0.0,0,other
2015,4804,0.0,0.0,0.0,0,other
2015,4805,0.0,0.0,0.0,0,other
2015,4806,0.0,0.0,0.0,0,other
2015,4807,0.0,0.0,0.0,0,other
2015,4808,0.0,0.0,0.0,0,other
2015,4809,0.0,0.0,0.0,0,other
2015,4810,0.0,0.0,0.0,0,other
2015,4811,0.0,0.0,0.0,0,other
2015,4812,0.0,0.0,0.0,0,other
